0 118.990211 118.990211 0.000000 0.000000
1 119.067772 119.030792 0.077560 0.040581
2 119.061073 119.063995 -0.006699 0.033203
3 119.099197 119.113670 0.038124 0.049675
4 119.114151 119.199669 0.014954 0.085999
5 119.149445 119.250793 0.035294 0.051125
6 119.188812 119.296326 0.039368 0.045532
7 119.201881 119.331009 0.013069 0.034683
8 119.174332 119.343872 -0.027550 0.012863
9 119.147171 119.389511 -0.027161 0.045639
10 119.093216 119.421394 -0.053955 0.031883



